id,name,301_redirect,permalink,entityType,givenName,familyName,sortName,alternateName,gender,birthDate,birthPlace,deathDate,deathPlace,webpage,relatedWebpage,sameAs,image
2659,Ralph Earl,,,Person,,,"Earl, Ralph","",Male,1751-01-01,"Shrewsbury (Worcester county, Massachusetts, United States)",1801-01-01,"Bolton (Tolland county, Connecticut, United States)",,,http://vocab.getty.edu/ulan/500116241,
2639,Jimmie Durham,,,Person,,,"Durham, Jimmie","",Male,1940-01-01,,,,,,http://vocab.getty.edu/ulan/500126643,
744,Kreg Kallenberger,,,Person,,,"Kallenberger, Kreg","Kallenberger, Greg",Female,1950-01-01,"Austin, TX",,,,,"",
2635,Nicolas-Denis Delaisement,,,Person,,,"Delaisement, Nicolas-Denis","",Male,1762-01-01,,,,,,,
3466,Gertrude Kasebier,,,Person,,,"Kasebier, Gertrude","",Female,1852-01-01,"Des Moines, Iowa, USA",1934-01-01,"New York, New York, USA",,,,
3484,Thomas O'Conor (II) Sloane,,,Person,,,"Sloane, Thomas O'Conor (II)","",Male,1879-01-01,,1963-01-01,,,,,
3450,Imogen Cunningham,,,Person,,,"Cunningham, Imogen","",Female,1883-01-01,"Portland, Oregon, USA",1976-01-01,,,,,
139,Theodore Brookhart,,,Person,,,"Brookhart, Theodore","",Male,1898-01-01,,1942-01-01,,,,,
1792,Oscar Riedener,,,Person,,,"Riedener, Oscar","",Male,1901-01-01,,2000-01-01,,,,,
3007,William Blessing,,,Person,,,"Blessing, William C.","",Male,1912-01-01,,2001-01-01,,,,,
3470,O. Winston Link,,,Person,,,"Link, O. Winston","",Male,1914-01-01,"Brooklyn, New York",2001-01-01,"South Salem, New York",,,,
32,Alix MacKenzie,,,Person,,,"MacKenzie, Alix","",Female,1922-01-01,,1962-01-01,,,,,
2631,Wendell Castle,,,Person,,,"Castle, Wendell","",Male,1932-01-01,,,,,,,
2971,Richard DeVore,,,Person,,,DeVore Richard,"",Male,1933-01-01,"Toledo, Ohio",2006-01-01,Colorado,,,,
620,Martha Fairchils Shepler,,,Person,,,"Shepler, Martha F.","",Female,1938-01-01,,2003-01-01,,,,,
746,Benjamin Moore,,,Person,,,"Moore, Benjamin","",Female,1952-01-01,,,,,,,
125,Steven Weinberg,,,Person,,,"Weinberg, Steven","",Male,1957-01-01,,,,,,,
202,Hans Vollmer,,,Person,,,"Vollmer, Hans","",Male,1879-01-01,Vienna,1969-01-01,,,,"",
2699,Ferdinand Georg Waldmüller,,,Person,,,"Waldmüller, Ferdinand Georg","",Male,1793-01-01,"Vienna (Wien state, Austria)",1865-01-01,"Hinterbrühl (Niederösterreich, Austria)",,,http://vocab.getty.edu/ulan/500011861,
136,Leon Ledru,,,Person,,,"Ledru, Leon","",Male,1855-01-01,,1926-01-01,,,,,
137,Charles Graffart,,,Person,,,"Graffart, Charles","",Male,1873-01-01,,1967-01-01,,,,,
3063,Benjamin Beale Evans,,,Person,,,"Evans, Benjamin Beale","",Male,,,1824-01-01,,,,"",
3102,S. Phillips,,,Person,,,"Phillips, S.","",Unknown,,,1810-01-01,,,,"",
186,Tessa Clegg,,,Person,,,"Clegg, Tessa","",Female,1946-01-01,,,,,,"",
2627,Stephen Buckley,,,Person,,,"Buckley, Stephen","",Male,1944-01-01,"Leiscester (Leicester, England, United Kingdom)",,,,,http://vocab.getty.edu/ulan/500033027,
823,Ben Langlands,,,Person,,,"Langlands, Ben","",Male,1955-01-01,London,,,,,http://vocab.getty.edu/ulan/500057416,
308,George Sowden,,,Person,,,"Sowden, George","",Male,1942-01-01,"Leeds, England",,,,http://www.design-conscious.co.uk/mall/designconscious/topic/topic-8971-1.stm,http://vocab.getty.edu/ulan/500276106,
3081,Francis Place,,,Person,,,"Place, Francis","",Male,1647-01-01,,1724-01-01,,,,,
3083,Thomas Worlidge,,,Person,,,"Worlidge, Thomas","",Male,1700-01-01,,1766-01-01,,,,,
3099,Johann Gottfried Haid,,,Person,,,"Haid, Johann Gottfried",John Gottfried Haid,Male,1710-01-01,,1776-01-01,,,,,
2380,George Stubbs,,,Person,,,"Stubbs, George","",Male,1724-01-01,,1806-01-01,,,,,
3070,George Townley Stubbs,,,Person,,,"Stubbs, George Townley","",Male,1756-01-01,,1815-01-01,,,,,
3068,Caroline Watson,,,Person,,,"Watson, Caroline","",Female,1761-01-01,,1814-01-01,,,,,
3050,Edward Dayes,,,Person,,,"Dayes, Edward","",Male,1763-01-01,,1804-01-01,,,,,
3079,George Baxter,,,Person,,,"Baxter, George","",Male,1804-01-01,,1867-01-01,,,,,
200,Henry W. Dee,,,Person,,,"Dee, Henry W.","",Male,1823-01-01,,1896-01-01,,,,,
3526,Henry Hugh Armstead,,,Person,,,"Armstead, Henry Hugh","",Male,1828-01-01,,1905-01-01,,,,,
3100,Sir Frank Short,,,Person,,,"Short, Sir Frank","",Male,1857-01-01,,1945-01-01,,,,,
3446,Alvin Langdon Coburn,,,Person,,,"Coburn, Alvin Langdon","",Male,1881-01-01,,1966-01-01,,,,,
2118,Sibyl Dunlop,,,Person,,,"Dunlop, Sibyl","",Female,1889-01-01,,1968-01-01,,,,,
970,Gordon Baldwin,,,Person,,,"Baldwin, Gordon","",Male,1932-01-01,,,,,,,
190,Bruno Romanelli,,,Person,,,"Romanelli, Bruno","",Male,1968-01-01,,,,,,,
546,William Pickett,,,Person,,,"Pickett, William","",Male,,,,,,,,
742,Bohumil Elias,,,Person,,,"Elias, Bohumil","",Female,1937-01-01,Moravia,,,,http://www.imamuseum.org/art/collections/artist/elias-bohumil,"",
101,Petr Hora,,,Person,,,"Hora, Petr","",Female,1949-01-01,"Brno, Czech Republic",,,,http://www.petrhora.com/petr_hora.html,"",
3490,Josef Sudek,,,Person,,,"Sudek, Josef","",Male,1896-01-01,,1976-01-01,,,,,
3190,Sergej Jensen,,,Person,,,"Jensen, Sergej","",Male,1973-01-01,"Maglegaard, Denmark",,,,http://www.whitecube.com/artists/jensen/,"",
3082,Nicholaas Verkolje,,,Person,,,"Verkolje, Nicholaas","",Male,1673-01-01,,1746-01-01,,,,,
2668,Bart Antony van der Leck,,,Person,,,"Leck, Bart Antony van der","",Male,1876-01-01,"Utrecht, Netherlands",1958-01-01,"Blaricum, Netherlands",,,,
1752,Winka Dubbeldam,,,Person,,,"Dubbeldam, Winka","",Female,1960-01-01,,,,,,,
90,Marcel Wanders,,,Person,,,"Wanders, Marcel","",Male,1963-01-01,,,,,,,
8151,Lê Lam,,,Person,,,"Lam, Lê","",Unknown,,,,,,,,
3110,Bernard Vaillant,,,Person,,,"Vaillant, Bernard","",Male,1632-01-01,,1698-01-01,,,,,
4019,Jan Frans van den Hecke,,,Person,,,"van den Hecke, Jan Frans","",Male,,,1995-01-01,,,,,
116,Matei Negreanu,,,Person,,,"Negreanu, Matei","",Female,1941-01-01,Romania,,,,http://www.artnet.com/artists/matei-negreanu/past-auction-results,"",
3478,C. H. Roblot,,,Person,,,"Roblot, C. H.","",Unknown,,,,,,,"",
2673,Pierre Mignard I,,,Person,,,"Mignard, Pierre, I","",Male,1612-01-01,"Troyes (Aube, Champagne-Ardenne, France)",1695-01-01,"Paris (Ville de Paris department, Ile-de-France, France)",,,http://vocab.getty.edu/ulan/500000267,
2669,Jean-Louis Lemoyne,,,Person,,,"Lemoyne, Jean-Louis","",Male,1665-01-01,"Paris, France",1755-01-01,"Paris, France",,,http://vocab.getty.edu/ulan/500018367,
2672,Nicholas Mignard,,,Person,,,"Mignard, Nicholas",Mignard d'Avignon,Male,1606-01-01,"Troyes (Aube, Champagne-Ardenne, France)",1668-01-01,"Paris (Ville de Paris department, Ile-de-France, France)",,,http://vocab.getty.edu/ulan/500028110,
2642,Yona Friedman,,,Person,,,"Friedman, Yona","",Male,1923-01-01,"Budapest (Budapest county, Hungary)",,,,,http://vocab.getty.edu/ulan/500064899,
2649,Bertrand Lavier,,,Person,,,"Lavier, Bertrand","",Male,1949-01-01,Châtillon-sur-Seine (Côte-d'Or),,,,http://www.artnet.com/artists/bertrand-lavier/artworks,http://vocab.getty.edu/ulan/500108045,
3445,Lucien Clergue,,,Person,,,"Clergue, Lucien",Lucien Clerque,Male,1934-01-01,,,,,,http://vocab.getty.edu/ulan/500115463,
207,Louis-Denis Armand l'aîné,,,Person,,,"Armand l'aîné, Louis-Denis",Crescent painter,Male,1720-01-01,,1800-01-01,,,,,
758,Jean-Marie-Ferdinand Régnier,,,Person,,,"Régnier, Jean-Marie-Ferdinand","",Male,1774-01-01,,1857-01-01,,,,,
3224,Charles Christofle,,,Person,,,"Christofle, Charles","",Male,1805-01-01,,1863-01-01,,,,,
2290,Emmanuel Frémiet,,,Person,,,"Frémiet, Emmanuel","",Male,1824-01-01,,1910-01-01,,,,,
2655,Jean-Baptiste Carpeaux,,,Person,,,"Carpeaux, Jean-Baptiste","",Male,1827-01-01,"Valenciennes (Nord, Nord-Pas-de-Calais, France)",1875-01-01,"Courbevoie (Hauts-de-Seine department, Ile-de-France, France)",,,,
1991,Nadège Desgenétez,,,Person,,,"Desgenétez, Nadège","",Female,1973-01-01,France,,,,,,
684,Christian Jankowski,,,Person,,,"Jankowski, Christian","",Male,1968-01-01,"Göttingen, Germany",,,,http://www.lissongallery.com/artists/christian-jankowski/,"",
3069,Georg Siegmund Facius,,,Person,,,"Facius, Georg Siegmund",G.S. Facias (name as originally entered),Male,1740-01-01,,1814-01-01,,,http://www.npg.org.uk/collections/search/person.php?LinkID=mp52162&role=art,"",
189,Franz Xavier Holler,,,Person,,,"Holler, Franz X.","",Male,1950-01-01,,,,,,"",
206,Johann J. Irminger,,,Person,,,"Irminger, Johann J.","",Male,1635-01-01,,1724-01-01,,,,,
4190,Daniel Nikolaus Chodowiecki,,,Person,,,"Chodowiecki, Daniel Nikolaus","",Male,1726-01-01,Danzig,1801-01-01,Berlin,,,,
1810,Leopold Blaschka,,,Person,,,"Blaschka, Leopold","",Male,1822-01-01,"Aicha, northern Bohemia",1895-01-01,"Dreseden, Germany",,,,
1811,Rudolf Blaschka,,,Person,,,"Blaschka, Rudolf","",Male,1857-01-01,"Aicha, northern Bohemia",1936-01-01,"Dresden, Germany",,,,
3569,Johannes Molzahn,,,Person,,,"Molzahn, Johannes","",Male,1892-01-01,"Duisburg, Germany",1965-01-01,"Munich, Germany",,,,
118,Sibylle Peretti,,,Person,,,"Peretti, Sibylle","",Female,1964-01-01,,,,,,,
2660,El Greco,,,Person,,,"Greco, El","Theotokopolous, Domenikos",Male,1541-01-01,Kríti region (Greece),1614-01-01,"Toledo (Toledo province, Castilla-La Mancha, Spain)",,,http://vocab.getty.edu/ulan/500010916,
2665,Richard Houston,,,Person,,,"Houston, Richard","",Male,1721-01-01,"Dublin (County Dublin, Leinster, Republic of Ireland)",1775-01-01,"London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500013630,
3061,James Watson,,,Person,,,"Watson, James","",Male,1740-01-01,,1790-01-01,,,,,
2410,Sergio Conti,,,Person,,,"Conti, Sergio","",Male,,,,,,,"",
2411,Marisa Forlani,,,Person,,,"Forlani, Marisa","",Female,,,,,,,"",
2409,Luciano Grassi,,,Person,,,"Grassi, Luciano","",Male,,,,,,,"",
2645,Domenico Guidi,,,Person,,,"Guidi, Domenico","",Male,1625-01-01,,1701-01-01,,,,,
3195,Giovanni Battista Guelfi,,,Person,,,"Guelfi, Giovanni Battista","",Male,1690-01-01,,1736-01-01,,,,,
2818,Dino Martens,,,Person,,,"Martens, Dino","",Male,1894-01-01,,1970-01-01,,,,,
2880,Giulio Radi,,,Person,,,"Radi, Giulio","",Male,1895-01-01,,1952-01-01,,,,,
2942,Anzolo Fuga,,,Person,,,"Fuga, Anzolo","",Male,1914-01-01,,1998-01-01,,,,,
2630,Gianfranco Frattini,,,Person,,,"Frattini, Gianfranco","",Male,1925-01-01,,,,,,,
2925,Toni Zuccheri,,,Person,,,"Zuccheri, Toni",Pierantonio,Unknown,1937-01-01,,2008-01-01,,,,,
3289,Livio Serena,,,Person,,,"Serena, Livio","",Male,1942-01-01,,,,,,,
2906,Pino Signoretto,,,Person,,,"Signoretto, Pino","",Male,1944-01-01,"Favaro, Veneto (Italy)",,,,,,
3290,Giacomo Barbini,,,Person,,,"Barbini, Giacomo","",Male,1951-01-01,,,,,,,
747,Davide Salvadore,,,Person,,,"Salvadore, Davide","",Female,1953-01-01,,,,,,,
122,Laura de Santillana,,,Person,,,"de Santillana, Laura","",Female,1955-01-01,,,,,,,
2900,Cristiano Bianchin,,,Person,,,"Bianchin, Cristiano","",Male,1963-01-01,"Venice, Italy",,,,,,
2907,Mauro Bonaventura,,,Person,,,"Bonaventura, Mauro","",Male,1965-01-01,"Venice, Italy",,,,,,
195,Nicolò Pellipario,,,Person,,,"Pellipario, Nicolò","",Male,,,1538-01-01,,,,,
3115,Camillo Procaccini,,,Person,,,"Procaccini, Camillo","",Male,1540-01-01,,1629-01-01,,,,,
127,Czeslaw Zuber,,,Person,,,"Zuber, Czeslaw","",Female,1948-01-01,"Przybylowice, Poland",,,,http://www.galeriedanielguidat.com/id18.html,"",
711,Charles Rennie Mackintosh,,,Person,,,"Mackintosh, Charles Rennie","",Male,1868-01-01,,1928-01-01,,,,,
1090,Pierre Jeanneret,,,Person,,,"Jeanneret, Pierre","",Male,1896-01-01,"Geneva, Switzerland",1967-01-01,"Geneva, Switzerland",,,,
3465,Stefan Jasienski,,,Person,,,"Jasienski, Stefan","",Male,1899-01-01,,1990-01-01,,,,,
3196,Pierre Eugène Du Simitière,,,Person,,,"Du Simitière, Pierre Eugène","",Male,1726-01-01,"Geneva, Switzerland",1784-01-01,"Philadelphia, United States",,,,
1008832,John Wedge Wood,,,Person,,,"Wood, John W.","",Male,1841-01-01,,1860-01-01,,,,"",
1002399,William Greatbatch,,,Person,,,"Greatbatch, William","",Male,1735-01-01,,1813-01-01,,,,"",
303,Master L. D.,,,Person,,,Master L. D.,Leon Davent,Male,1535-01-01,,1556-01-01,,,,"",
1008539,Charles Francis Annesley Voysey,,,Person,,,"Voysey, C. F. A.","",Male,1857-01-01,"Hessle, England",1941-01-01,"Winchester, England",,,http://vocab.getty.edu/ulan/500002324,
1000392,William Pope Barney,,,Person,,,"Barney, William Pope","",Male,1890-01-01,,1970-01-01,,,,http://vocab.getty.edu/ulan/500292238,
3092,Pieter Schenck,,,Person,,,"Schenck, Pieter","",Male,1660-01-01,,1718-01-01,,,http://www.npg.org.uk/collections/search/person/mp12429/pieter-schenck?search=sas&sText=schenck&OConly=true,"",
3085,William Baillie,,,Person,,,"Baillie, William","",Male,1723-01-01,,1810-01-01,,,http://www.npg.org.uk/collections/search/person/mp61867/william-baillie?search=sas&sText=baillie&OConly=true,"",
3104,Benjamin Green,,,Person,,,"Green, Benjamin","",Male,1726-01-01,,1800-01-01,,,http://www.npg.org.uk/collections/search/person/mp50605/benjamin-green-pott?search=sas&sText=benjamin+green&OConly=true,"",
2833,Konrad Link,,,Person,,,"Link, Konrad","",Male,1732-01-01,,,,,,"",
822,Nikki Bell,,,Person,,,"Bell, Nikki","",Female,1959-01-01,"London, England",,,,,http://vocab.getty.edu/ulan/500057417,
148,Josef Maria Olbrich,,,Person,,,"Olbrich, Josef M.","",Male,1867-01-01,,1908-01-01,"Düsseldorf district (North Rhine-Westphalia, Germany)",,,http://vocab.getty.edu/ulan/500120003,
3602,David Rathman,,,Person,,,"Rathman, David","",Male,1958-01-01,"Choteau, Montana",,,,http://www.artnet.com/artists/david-rathman/,"",
3107,Robert Dunkarton,,,Person,,,"Dunkarton, Robert","",Male,1744-01-01,,1806-01-01,,,http://www.npg.org.uk/collections/search/person/mp06912/robert-dunkarton?search=sas&sText=dunkarton&OConly=true,"",
3095,Peltro William Tomkins,,,Person,,,"Tomkins, Peltro William","",Male,1760-01-01,,1840-01-01,,,http://www.npg.org.uk/collections/search/person/mp15919/peltro-william-tomkins?search=sas&sText=tomkins&OConly=true,"",
3098,George Dawe,,,Person,,,"Dawe, George","",Male,1781-01-01,,1829-01-01,,,http://www.npg.org.uk/collections/search/person/mp06857/george-dawe?search=sas&sText=george+dawe&OConly=true,"",
3128,Noel Bertrand,,,Person,,,"Bertrand, Noel","",Male,1784-01-01,,1852-01-01,,,http://www.npg.org.uk/collections/search/person/mp66741/noel-francois-bertrand?search=sas&sText=noel+bertrand&OConly=true,"",
114,Charles K. Archer,,,Person,,,"Archer, Charles K.","",Male,1885-01-01,,1969-01-01,,,,"",
1007882,John Raphael Smith,,,Person,,,"Smith, John R.","",Male,1752-01-01,,1812-01-01,,,http://www.npg.org.uk/collections/search/person/mp04154/john-raphael-smith?search=sas&sText=john+raphael+smith&OConly=true,"",
1000446,Jean René Bazaine,,,Person,,,"Bazaine, Jean René","Bazaine, Jean Rene",Male,1904-01-01,"Paris (Île-de-France, France)",2001-01-01,,,,http://vocab.getty.edu/ulan/500031929|http://viaf.org/viaf/109483724,
3512,Ryan Gander,,,Person,,,"Gander, Ryan","",Male,1976-01-01,"Chester, England",,,,"http://www.lissongallery.com/#/artists/ryan-gander/cv/,|http://www.artnet.com/artists/ryan-gander/","",
2661,Giovanni di Ser Giovanni Guidi (called Scheggia),,,Person,,,"Guidi, Giovanni",Lo Scheggia|Giovanni Guidi the elder,Male,1406-01-01,,1486-01-01,,,,http://vocab.getty.edu/ulan/500022041,
1000339,Henrietta Bailey,,,Person,,,"Bailey, Henrietta","",Female,1874-01-01,,1950-01-01,,,http://www.askart.com/askart/b/henrietta_davidson_bailey/henrietta_davidson_bailey.aspx,"",
3518,F. L. Huff,,,Person,,,"Huff, F. L.","",Male,,,,,,,"",
1007987,Rudolf Staffel,,,Person,,,"Staffel, Rudolf","",Male,1911-01-01,"Texas, San Antonio",2002-01-01,,,,http://vocab.getty.edu/ulan/500079750,
1007155,Jean Prouvé,,,Person,,,"Prouvé, Jean","",Male,1901-01-01,"Paris (Ville de Paris department, Île-de-France, France)",1984-01-01,"Nancy (Meurthe-et-Moselle, Lorraine, France)",,,http://vocab.getty.edu/ulan/500115727,
1004343,Koloman Moser,,,Person,,,"Moser, Koloman","",Male,1868-01-01,"Vienna (Wien state, Austria)",1918-01-01,"Vienna (Wien state, Austria)",,,http://vocab.getty.edu/ulan/500030689,
1007739,Robert Sharp,,,Person,,,"Sharp, Robert","",Male,1753-01-01,,1786-01-01,,,,"",
1002151,Charles Fritz,,,Person,,,"Fritz, Charles","",Male,1902-01-01,,1950-01-01,,,,"",
1002888,Judith Hudson,,,Person,,,"Hudson, Judith","",Female,1959-01-01,,,,,,"",
1008884,Jud Yalkut,,,Person,,,"Yalkut, Jud","",Male,1938-01-01,New York City,2013-01-01,"Cincinnati, OH",,http://www.hamsadesign.com/vidfilm/bio.html,"",
3185,Federica Marangoni,,,Person,,,"Marangoni, Federica","",Female,1940-01-01,,,,,,,
3106,Catherine Read,,,Person,,,"Read, Catherine",Katherine Read,Female,1723-01-01,,1778-01-01,,,,"",
1008836,Lebbeus Woods,,,Person,,,"Woods, Lebbeus","",Male,1940-01-01,"Lansing, Michigan",2012-10-30,,,,http://vocab.getty.edu/ulan/500020306,
3489,Karl Struss,,,Person,,,"Struss, Karl","",Male,1886-01-01,"New York, New York",1981-01-01,"Santa Monica, California",,,,
1002526,David C. Hale,,,Person,,,"Hale, David C.","",Male,1860-01-01,,1896-01-01,"Ellsworth, ME",,,"",
1007740,William Sharp,,,Person,,,"Sharp, William","",Male,1749-01-01,"London (Greater London, England, United Kingdom)",1824-01-01,"Chiswick (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500032367,
4106,John Hejduk,,,Person,,,"Hejduk, John","",Male,1929-01-01,"New York City (New York state, United States)",2000-01-01,,,,http://vocab.getty.edu/ulan/500028903,
1008000,David Stanger,,,Person,,,"Stanger, David","",Male,1976-01-01,"Pittsburgh, PA",,,,http://www.davidstanger.com/Biography.htm+|http://www.saatchionline.com/dstanger,"",
1000361,Philip Baldwin,,,Person,,,"Baldwin, Philip","",Male,1947-01-01,New York,,,,http://www.bgnonfoux.com/inner/biography.html,"",
1004386,Samuel A. Musgrave,,,Person,,,"Musgrave, Samuel A.","",Male,1946-01-01,,1990-01-01,,,,,
1003928,Al Mahler,,,Person,,,"Mahler, Al","",Male,1950-01-01,,1988-01-01,,,,,
1003528,Jann Kwasneski,,,Person,,,"Kwasneski, Jann","",Unknown,1956-01-01,,,,,,,
1003303,Arthur I. Keller,,,Person,,,"Keller, Arthur I.","",Male,1867-01-01,,1924-01-01,,,,,
1001455,Jamal Darley,,,Person,,,"Darley, Jamal","",Male,1900-01-01,,,,,,"",
1006745,Violet Oakley,,,Person,,,"Oakley, Violet","",Female,1874-01-01,"Jersey City (Hudson county, New Jersey, United States)",1961-01-01,"Philadelphia (Philadelphia county, Pennsylvania, United States)",,,http://vocab.getty.edu/ulan/500003148,
1004503,Sir William Nicholson,,,Person,,,"Nicholson, William","",Male,1872-01-01,"Newark-on-Trent (Nottinghamshire, England, United Kingdom)",1949-01-01,"Berkshire (England, United Kingdom)",,,http://vocab.getty.edu/ulan/500004272,
1002939,Frederick Bulkeley Hyde,,,Person,,,"Hyde, Frederick B.","",Male,,,,,,,"",
1008617,William Watt,,,Person,,,"Watt, William","",Male,1868-01-01,,1885-01-01,,,,"",
1007972,Henry Spicer,,,Person,,,"Spicer, Henry","",Male,1743-01-01,,1804-01-01,,,,http://vocab.getty.edu/ulan/500007019,
1004001,Mary Martin,,,Person,,,"Martin, Mary","",Female,,,,,,,"",
1001711,John Duck,,,Person,,,"Duck, John","",Male,1653-01-01,,1745-01-01,,,,"",
2407,Thomas Googerty,,,Person,,,"Googerty, Thomas","",Male,1864-01-01,,1945-01-01,,,,,
1003835,Giuseppe Longhi,,,Person,,,"Longhi, Giuseppe","",Male,1766-01-01,"Monza (Milano province, Lombardy, Italy)",1831-01-01,"Milan (Milano province, Lombardy, Italy)",,,http://vocab.getty.edu/ulan/500033679,
1004243,Frederick P. L. Mills,,,Person,,,"Mills, Frederick P.","",Male,1879-01-01,,1961-01-01,,,,,
3872,Karl Yost,,,Person,,,"Yost, Karl","",Male,,,,,,,"",
1008036,Alexandre Theophile Steinlen,,,Person,,,"Steinlen, Alexandre T.","",Male,1859-01-01,"Lausanne (Vaud, Switzerland)",1923-01-01,"Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500017451,
1008649,Adolph A. Weinman,,,Person,,,"Weinman, Adolph A.","",Male,1870-01-01,"Karlsruhe (Karlsruhe district, Baden-Württemberg, Germany)",1952-01-01,"New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500090663,
1008380,Rupert Davidson Turnbull,,,Person,,,"Turnbull, Rupert D.","",Male,1899-01-01,"USA, New Jersey, East Orange",1940-01-01,,,http://americanart.si.edu/collections/search/artist/?id=4880,"",
1007873,Franklin Webster Smith,,,Person,,,"Smith, Franklin W.","",Male,1911-01-01,,,,,,"",
1008353,Dwight William Tryon,,,Person,,,"Tryon, Dwight W.","",Male,1849-01-01,"Hartford (Hartford county, Connecticut, United States)",1925-01-01,"South Dartmouth (Bristol county, Massachusetts, United States)",,,http://vocab.getty.edu/ulan/500001340,
1007658,Christian Schussele,,,Person,,,"Schussele, Christian","",Male,1824-01-01,Alsace (France),1879-01-01,"Merchantville (Camden county, New Jersey, United States)",,,http://vocab.getty.edu/ulan/500029871,
1007731,Charles H. Shannon,,,Person,,,"Shannon, Charles H.","",Male,1863-01-01,"Quarrington (Lincolnshire, England, United Kingdom)",1937-01-01,"Kew (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500020950,
1007640,Martin Schongauer,,,Person,,,"Schongauer, Martin","",Male,1450-01-01,"Colmar (Haut-Rhin, Alsace, France)",1491-01-01,"Breisach am Rhein (Freiburg district, Baden-Württemberg, Germany)",,,http://vocab.getty.edu/ulan/500028143,
1007683,James Scouler,,,Person,,,"Scouler, James","",Male,1740-01-01,"Edinburgh (Edinburgh, Scotland, United Kingdom)",1812-01-01,"London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500016970,
1008299,Walter Tittle,,,Person,,,"Tittle, Walter","",Male,1883-01-01,,1966-01-01,,,,http://vocab.getty.edu/ulan/500003399,
1008046,Albert E. Sterner,,,Person,,,"Sterner, Albert E.","",Male,1863-01-01,"London (Greater London, England, United Kingdom)",1946-01-01,"New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500018573,
1008057,Brady W. Stewart,,,Person,,,"Stewart, Brady W.","",Male,1882-01-01,"McKeesport, PA",1965-01-01,,,,"",
1007627,Benjamin Schlick,,,Person,,,"Schlick, Benjamin","",Male,1796-01-01,"Copenhagen (København commune, Denmark)",1872-01-01,"Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500170286,
